Feature ID	Taxon	Consensus
407451fc7307a4edc764d6cb5537c9f4	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae_X;Porosporidae_X_sp.;	0.8
407465934116d64a8d61c12cee90b0b0	Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsidae;Perkinsus;Perkinsus_marinus;	0.625
407f2f4881e65cf72ce918cfc1dc0fc9	Eukaryota;Obazoa;Opisthokonta;Fungi	0.714
408b34d1fe0b2f7e4c155c7b8ededcf7	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Bonamia	0.571
408f678646c6baac8e2544c378ccaa55	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
4092729e41406003ef0426ce1d664201	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Chromadorea_XX;Chromadorea_XX_sp.;	0.8
409ae86994503e9cfdd2d13d9c062e20	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales_X;Nephroselmis;Nephroselmis_viridis;	0.714
409ead945b15333c51bfaa97777b947a	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
40bf3613265091203633cf0ea32de67b	Eukaryota	1.0
40d72dcd6b8f17cb337b8952302c8986	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X	1.0
40e81e89f7a7f70796892a56ac8d8b65	Eukaryota;Obazoa;Opisthokonta	0.556
412fcf3c3d3be127af3e42bd0af0335b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
414044b8062f30bccf1aae5cec0fba08	Bacteria;PVC;Kiritimatiellaeota;Kiritimatiellaeota_X;Kiritimatiellae;WCHB141;WCHB141_X;WCHB141_XX;WCHB141_XX_sp.;	0.6
4150bc5b122a8e2fab5951b4aeb7c341	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4;MAST-4D;MAST-4D_sp.;	0.714
41685f9888e671972bf334716bfee2c8	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
4169236d73e4a4c8779a85e39d5094e8	Eukaryota	1.0
416a992d1b332d53bfde236a2319e233	Eukaryota;TSAR	0.625
416d74e5cfba8db85ecf0af4e8b4cc23	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniales_X;Levanderina;Levanderina_fissa;	0.625
41a647290a66a3ee7bc22967cf2a61ef	Eukaryota;TSAR;Alveolata	0.714
41b3ae76085face0232bb51eb23c5232	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
41d0d41547f6b71ee0b05c9a1c369e92	Eukaryota	1.0
4200c56b488c3e17fd677523454816e2	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Komagataella	0.714
4250102897afc8f8c44b7a5b77e67d96	Eukaryota	1.0
428c63c8e2abe48930c66208ad06d474	Eukaryota	1.0
429fd4f53e919acc7d2b784c3be7bb2b	Eukaryota	1.0
42ad72cda0f5f7a5bf8a19c45fdb1072	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.625
42c07604b9ec12585ad362d1ab3d0452	Eukaryota;Obazoa;Opisthokonta;Metazoa;Urochordata;Urochordata_X;Ascidiacea;Diplosoma;Diplosoma_sp.;	0.625
42c094aa1a150c81fa843e3cde0c49c2	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.857
42cf0ce02975748af4f6d2ae65563fad	Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea;Sphaeromyxa;Sphaeromyxa_sp.;	0.6
42e0327b210cbc225d42baeec24180d3	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	0.625
42e5a25cb740340a214a24a7820109c7	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	0.571
42efd255d8229673aa12ce3599df85af	Eukaryota;Obazoa;Opisthokonta	0.7
4316e93d95a03e3b6099d1f68916a210	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.625
432067bef491fdf353bef57fa852d0df	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.714
4322bb6d11a302544fd133e1dd000116	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Pavlovophyceae;Pavlovales;Pavlovaceae;Pavlova;Pavlova_gyrans;	0.571
436c3e16a89ad8664c806b82dc9c9777	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae	0.556
4386d7395d3a1f1b2b652ee27310fd28	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.714
438c0ac55f8ff720708c730b32c77c5c	Eukaryota	1.0
439ccb91929332dd04f83c7a972232c7	Eukaryota	1.0
43a409217b53a22f6f9aeafc3f2dae47	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.8
43a58d3b2046056d78d0179332a06cb2	Eukaryota;TSAR;Rhizaria;Cercozoa	0.556
43ab1215059a1d9774d995ac3f6b2415	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida	1.0
43f521fd8dd0511e1474d9079b39a464	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.571
4403e3557fb95d041621e1e17e5328f1	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3J;MAST-3J_sp.;	0.714
4406ef5dfc7e8be5c7e4fdd13ac33edc	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratiaceae;Protoceratium;Protoceratium_reticulatum;	1.0
4412d7759e5dcbdc84af3c52c815dd00	Eukaryota;TSAR;Stramenopiles;Bigyra	0.571
44340459258bbff3b5cacf7af80d7546	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.625
443489e435b82851b86cbc73dd6fc1c5	Eukaryota;TSAR	0.625
443885112c872da60aadfb9739cd3e89	Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea;Prorodontida;Urotrichidae;Urotricha;Urotricha_sp.;	1.0
445194154a03dfc29c35b98a023132a9	Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea	0.625
445f709979d621842d8443ab1d4b5780	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.667
4468726bdfbfa844ac42b1528b72f33b	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida	1.0
44748e5dc8f79fd476453f6888d462f0	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	0.556
447d17a7cdffd975f2567791d6c8c737	Eukaryota;Obazoa	0.714
447d545927886f8121dbe30e7c8b07c6	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
4480b0777b08a7419ce3088fb8ecdecf	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.714
44840530899dee66f3a0f15d106b610d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.571
448870294444abab229d8e85d7e0c4a9	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
44a0445290681c4cfc1f8afb93dd6874	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
44b0a737e4b6b2a0676a88db9b22b45d	Eukaryota	1.0
44bdfa5056b4ba0bd1d4894534a5c670	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3C;MAST-3C_sp.;	0.571
44d48ffe8fb6481d4b3632278887c19e	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.875
44d7c2867db0192b78ccc806c1da9d3c	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Bonamia	0.714
44e24dbfb1f21f8bc5b1c9309d9df582	Eukaryota	1.0
44e81b2d9f7088e443571b1e9f2fddeb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.556
44ec2e493e321f8bb3e27976c36b7c75	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus_sp.;	0.8
44ef412d9de2ce523e68c8129ffded28	Eukaryota;TSAR	0.714
44eff451dd8e1d403093117fb2837dc1	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycota_X;Chytridiomycota_XX;Chytridiomycota_XXX;Chytridiomycota_XXX_sp.;	0.556
44fd618511ccd86dcd7065877ca0b390	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema	0.625
450bd5d24d353b307e34cd7a93c0c392	Eukaryota	1.0
45183282a0e726f006d3140594436346	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida	0.556
45209829d657377b1853a87e3c9d729c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
45312c1f1856554e4c10db4287d73f1e	Eukaryota	1.0
454a820fe88e08ca29dbacde047687bc	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae	0.571
454dfa80bbc5fec9da6be104487e4173	Eukaryota;Obazoa	0.889
45618ccc9b5d628bc45e14ec53fd263b	Eukaryota	1.0
4582492aa51ea930a7b8a00de62d678d	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
458b10958520b5b9f8deacdc3fc33400	Eukaryota:plas	1.0
4597f5942a2f0cf48bbe4318fec9c16b	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Euplotidae;Euplotes;Euplotes_daidaleos;	0.571
45a8075ad3daca35a6423857eb62bb30	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.625
45b2a4babb2956392cbc533beaaf0521	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	0.625
45b80a101afa0bc6308e4f960b2bb77a	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_antarctica;	0.571
45c7b719be8ea0cbc41bfc0506d0d45b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
45de7e5729ca2f4a235e73fc53a736e7	Eukaryota	1.0
45e57a490b056849dad0f8e3f092fd9d	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.7
45e8a3df9ab0b1be5fb019d6bc7e5ea1	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Goniomonadales;Goniomonadales_X;Goniomonas;Goniomonas_sp.;	0.571
45fa9908d02f46e45cf4a649df00a382	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Picochlorum;Picochlorum_sp.;	0.6
45fbfa0b6f372d3ef1edb13ab9a59792	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea_X;Gregarinomorphea_XX	0.714
461b606acdf7194a4ca7f4f167a80d3f	Eukaryota;TSAR;Alveolata;Ciliophora;Ciliophora_X;Ciliophora_XX;Ciliophora_XXX;Mesodinium	0.714
4631a8bda369e057a1f432cd890a27bf	Eukaryota	1.0
463500d96d471b63072460eb3967767c	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4;MAST-4C;MAST-4C_sp.;	0.625
4639d7e066d443f057fbfad75fd90c5f	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.667
46424438045c341606c5e58bbe0e52b7	Eukaryota;TSAR;Alveolata	0.6
4666f9e05c98a1ac5d05de3065be917c	Eukaryota;Obazoa;Opisthokonta;Fungi	0.778
466d973e9fcef7ee6a60e55342f8ab90	Eukaryota	1.0
4678f53bc55c12b69d131cfccf02bc30	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.571
46d437c7afd1e72689e3968f81ab108d	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
46df0f23eb66908594d05753eb2166c6	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
471688daa49e0c0f144757c2eae2a669	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas	0.625
471af86dc930f9e9460319c12ad32edb	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Eutintinnidae;Eutintinnus;Eutintinnus_sp.;	0.571
472a4521388e2248ec6eb55c989a1603	Eukaryota	1.0
47393cc64735226ffa41e918d403b480	Eukaryota;TSAR	0.625
477657377cfd30bbcda6e6c882585b8c	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Paraphysomonadales;Paraphysomonadaceae;Paraphysomonas	0.625
47970b6c9ff17eb8177aa3a8037c0bf0	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Trichotokaridae;Trichotokara	0.8
47a460f4af35dc385bdac677b16328ad	Eukaryota	1.0
47bf982cba67af5430d12eea46f65848	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
48075e1e4760bc14513aff5dc5885a17	Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea;Sigmomyxa;Sigmomyxa_sphaerica;	0.571
4829de81fb00b5be55a980f2a15b88dc	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.6
48482024838c98b7941b2874d3f43ea8	Eukaryota	1.0
48487a8bf5be1b7cb2d102fbb8b2e965	Eukaryota;Obazoa;Opisthokonta	0.667
485c440d068431ac1b2f65e659c12de6	Eukaryota	1.0
48791e7a64870dd9bb6292e4e1f9af0c	Eukaryota;TSAR;Alveolata;Ciliophora	0.625
487ca6bda71c90981207d12b7cbe00c4	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Textulariida;Textulariacea;Textularia;Textularia_sagittula;	0.6
487e838516ceec411806442964197100	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.571
488d2881cb8622eae3d95a4d27f0186c	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria	0.6
489225f94e9a64b2dde0596ba5f82dde	Eukaryota	1.0
48d53140f1d6f464b8a38cd4c412b549	Eukaryota;Obazoa;Opisthokonta	1.0
48dd377a56b1c6bc9d0eace4a543c34a	Eukaryota;Obazoa;Opisthokonta	1.0
490579db793eddbaeb2773dce1f1ecee	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida	0.833
492fe791d6d836b829c8571fdd44b19b	Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae;Oscillatoriales;Oscillatoriales_X	0.8
4938ad13ae2ceb82f4f30a32570561e8	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X;Novel-clade-2;Novel-clade-2_X;Novel-clade-2_X_sp.;	0.556
49559038c580b72eafb326cc6647c9ba	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.714
4956f1ebc2b2e94160d1ec9065e3e3fc	Eukaryota	1.0
4958fb88cebcd49fff1141995c81eec4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.714
4962384a90425536b435fc16564f74f7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
497e0bf82206c697392d90d3f68cee47	Eukaryota	1.0
4985d07398bf742a7d51fe9830f03dbc	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.8
498bc53ff3348c11f99b21df82abd8d7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.625
499ffdfe38e64df409b75d9aa91651d1	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
49b40474dc8d2fd8b33d0a2f1a11372d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.714
49c21d31e572b27c89f93b8f2e3c67c4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
49db66739de09c54465f654d3f93958d	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema;Skeletonema_ardens;	0.625
49dd2c4d9028af9b87400b7229652dd9	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Tontoniidae;Spirotontonia;Spirotontonia_sp.;	0.571
49dd76526226561a70544812535c9d26	Eukaryota	1.0
49edf0e164d46db0a39458c09d7a789a	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella	0.714
49f39be4d4cddf657ff72def63349f31	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia	0.625
49fa8700901734a0bb375871c153187f	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina	0.625
4a32eec9c2207a4c261f332411a449c0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
4a3c65eb5912d847f748c4ce6e4a753a	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4	0.625
4a3d5cae30761cd46d6c6ff56df9ff7a	Eukaryota	1.0
4a43ce5653ac9e16620f2ae065dd902f	Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_I;Neovahlkampfiidae;Neovahlkampfia;Neovahlkampfia_nana;	1.0
4a4714fab07c6bcf46f1e90aab8cc9a1	Eukaryota	1.0
4a72ed762ecbf68a9bb2b9f74630b376	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4	0.625
4a89e570c1f24c754572f3c697c963fc	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.75
4a8e74c6ee99fe5999850b94f2601f0f	Eukaryota;TSAR;Alveolata;Apicomplexa	0.667
4ac56ace118a66b4bb5e45703e5fd57e	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
4aeb8352be160d6654934cf94632f445	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.6
4af0032d88cc09ffd1eb21f7dbabd6b3	Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachniophyceae_X;NPK2-lineage;NPK2-lineage_X;NPK2-lineage_X_sp.;	0.556
4af3427324be5fc6c62e003022f81c10	Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea;Colpodea_X;Platyophryida;Platyophrya;Platyophrya_sp.;	0.571
4affbb0717d42602f644d91af467ffa8	Eukaryota	1.0
4b097ecd837a18526589b6ca9c49aede	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
4b0996d3294499bd84a2c76085f77805	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus	0.571
4b09e9557057e58a3944fa428d3c4fce	Eukaryota	1.0
4b209d9d705dd81581668a4a1b1d0cb8	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.714
4b2b18de79ed8e88e202b8b09c365d0b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;	0.625
4b76a98016e6940e45d2794d91d6b45f	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
4b9dc9fb34f86914a54a235dddd28133	Eukaryota;Obazoa;Apusomonada;Apusomonada_X;Apusomonadidae;Apusomonadidae_Group-1;Apusomonadidae_Group-1_X	0.8
4bacb97a62e654fcd4e927ce1097645a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	0.625
4bb079bbe1004cb13c3767b0a9e3226a	Eukaryota	1.0
4bb193108adc76491d210b159f049191	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea_X;Gregarinomorphea_XX;Selenidium	0.6
4bcc835471f5f17ae33f9ff4b388b65b	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3J;MAST-3J_sp.;	0.714
4bdbe6b465817b49acc0aa2f60a99e48	Eukaryota;TSAR;Alveolata	0.75
4beb1626a037ac2666d21a6dd24e047c	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.714
4c113c12c0de49199f386be9072ea0c3	Archaea;Methanoteca;Euryarchaeota;Euryarchaeota_X;Methanomicrobia	0.6
4c1ec98173f1e2ddb1e4cb0886afd408	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
4c24e6468e6c668c41a0e822cb3f54fd	Eukaryota;TSAR;Stramenopiles;Gyrista	0.571
4c8103b2b3abccd5dad9ae3db6d57311	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Gastropoda;Caenogastropoda	0.556
4c8e1bd031ed1add85985cda848f4153	Eukaryota;Obazoa;Opisthokonta;Fungi	0.6
4c9730314630308c97d1bcd9ff27b60b	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.571
4caa5c1635bf3f74360ffec4ea0b7045	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
4cdd1df596ac0cde317f9b924fa3c095	Eukaryota;Obazoa;Opisthokonta	1.0
4ce1f1654be013bd5bf36d865ba5b8d4	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidium	0.714
4ceb93bcc180bcb5a2f797a94e0d4317	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.778
4d0e785e15c5ea2795e9fa1ce72cfe9b	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	0.556
4d0eaf20039f172d407eeebc40f98275	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.7
4d157d356e0a88c6209687e006dee346	Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Cryptomonadales_X:nucl;Cryptomonas:nucl	0.571
4d627f4f3e29aedabd52a42fbdad28e7	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
4d7864f6dc240a9ededb6c656585f1c6	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae	0.625
4de5f67bdef318721c9814a2850bf074	Eukaryota;Obazoa;Opisthokonta	1.0
4dee5235934b97bb456088fd793abb62	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis_sp.;	0.8
4e09fd89ce762ac2ad4e5db6db039936	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Cymbellales	0.6
4e0fde4140c8dcb1cc66e1db8803dba6	Eukaryota;Obazoa;Opisthokonta;Fungi	0.6
4e24d33de07b5127a464b2d9a99cba43	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	0.571
4e5323a129341d57b0c630cef776f0f2	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H	0.556
4e5b77018f56847b1a9f4b2cb7305fb5	Eukaryota;Obazoa;Apusomonada;Apusomonada_X;Apusomonadidae;Apusomonadidae_Group-1;Apusomonadidae_Group-1_X	0.667
4e5f0816c16c2617024a08d32e921163	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Leptophryidae	0.571
4e6d08cf06c3f07e64faf91a69b37d36	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Aplanochytrium	0.571
4e6e128835a7f9679b26affcb58452ae	Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Cestoda;Eucestoda	0.556
4e7921f430c716d0faf364ca74e64f7c	Eukaryota	1.0
4e7a3fdcd440104ea55cd54a4d82d4c3	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X	0.625
4eb04bbf8d3b4b7ba2010bc04c8b9ac2	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.714
4ecac642ce35fe1cb406ac2e8f5989d9	Eukaryota;TSAR	1.0
4ed3767862042d593c5341e295e853bc	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Trentepohliales;Trentepohliales_X	0.714
4eeed41258406c33ec57c50936d14a75	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
4f49ff1d016aaa691a7b7b08e68827c5	Eukaryota;Obazoa;Opisthokonta	0.9
4f59413ce4b15a7827a21eab97dfd7fd	Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Hemiselmidaceae:nucl;Hemiselmis:nucl	1.0
4f6b2b5f29cedd73303022aadb2373a7	Eukaryota;Obazoa;Opisthokonta	1.0
4f889a2bbe90b05b0cc9cd8111279638	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polydora	0.625
4fadf4cbd729aee5737fc6263c41e009	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;TIN_07;Tintinnopsis_07;Tintinnopsis_07_sp.;	0.571
